num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
9415	25738.822752	53.595817	-0.284855	1.595870	11.399447
9417	25740.910744	53.800823	-0.326320	1.596432	10.780853
9421	25745.087377	53.573926	-0.314959	1.596113	10.876959
9425	25749.264094	53.615297	-0.170722	1.596846	11.057915
9427	25751.352620	53.750722	-0.296134	1.594845	10.870038
9433	25757.618640	54.932789	-0.214405	1.611202	10.972991
9437	25761.795551	50.896237	-0.057078	1.605189	10.957416
9447	25772.239044	55.254546	-0.239556	1.606113	10.988277
9461	25786.860803	53.949668	-0.296719	1.590436	10.650199
9471	25797.302858	54.629618	-0.366869	1.594619	11.227425
9473	25799.391133	53.811708	-0.331073	1.590778	11.072036
9475	25801.479537	52.280633	-6.645678	1.628712	11.262498
9487	25814.009011	53.707731	-0.313622	1.591221	11.004595
9489	25816.097020	48.550964	1.672549	1.551238	11.065348
9501	25828.626767	53.678529	-0.344571	1.589672	11.114728
9505	25832.804432	55.014938	-0.261136	1.603222	11.032930
9507	25834.892540	53.758668	-0.304258	1.587890	11.113932
9509	25836.982506	53.652974	-0.295987	1.587626	10.877639
9511	25839.071343	51.714966	-1.232139	1.580990	11.106843
9515	25843.248513	53.626885	-0.314528	1.586652	11.412270
9517	25845.337563	53.459855	-0.392568	1.583326	10.909911
9519	25847.426934	54.643057	-2.633006	1.596557	10.963105
9525	25853.692555	56.634676	0.490609	1.577266	11.265017
9533	25862.047937	54.270999	-0.355059	1.588721	10.761695
9535	25864.136328	53.154437	-2.898485	1.597829	11.414699
9539	25868.312932	53.868906	-0.279338	1.584587	11.168893
9541	25870.400697	55.034329	-0.237949	1.601586	10.934603
9543	25872.489382	52.313723	-6.598121	1.621427	11.384228
9549	25878.753576	53.833612	-0.292263	1.583322	10.969277
9551	25880.841339	53.418601	-0.292900	1.584672	10.847033
9553	25882.929196	53.709994	-0.281544	1.584083	10.612662
9555	25885.017262	54.084707	-0.364615	1.584603	10.837531
9557	25887.105923	53.750949	-0.328449	1.584121	11.170868
9559	25889.194291	52.066634	-1.302272	1.578879	10.880847
9561	25891.283524	54.137944	-0.218932	1.583139	10.936823
9563	25893.371448	53.053196	-0.258996	1.584046	10.991057
9567	25897.548860	54.310903	-0.382280	1.584138	11.087646
9575	25905.903164	55.320265	-0.257890	1.596169	11.792363
9577	25907.992240	54.325445	-0.144697	1.587675	10.975475
9579	25910.081023	53.854242	-0.321382	1.581676	10.900119
9581	25912.169428	52.404499	-0.289622	1.586546	11.517601
